title,description,action,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,film_noir,history,horror,music,musical,mystery,romance,sci_fi,short,sport,superhero,thriller,war,western,poster_path
Kenny Rogers as The Gambler: The Adventure Continues,"Brady Hawkes, Billy Montana, and Jeremiah Hawkes are on a train bound for a huge gambling event when the train is taken over by a gang of vicious killers in search of money. As ransom, the gang takes young Jeremiah hostage. Brady and Billy embark on a quest to rescue him and form a small gang of their own along the way.",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,./data/western/kenny_rogers_as_the_gambler__the_adventure_continues.jpg
Kenobi: A Star Wars Story,"After years in hiding, Obi-Wan Kenobi struggles to reconnect with the Force in order to protect Luke Skywalker from Imperial forces.",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,./data/adventure/kenobi__a_star_wars_story.jpg
Kenzo World,Be free of your daily boring life.,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,./data/short/kenzo_world.jpg
Key Largo,"A man visits his war buddy's family hotel and finds a gangster running things. As a hurricane approaches, the two end up confronting each other.",1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/film_noir/key_largo.jpg
Kick the Cock,"Kick the Cock is an old Dutch saying, meaning Peek in the Kitchen.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,./data/short/kick_the_cock.jpg
Kick-Ass,"Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a superhero, even though he has no powers, training or meaningful reason to do so.",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,./data/action/kick_ass.jpg
Kick-Ass 2,"Following Kick-Ass' heroics, other citizens are inspired to become masked crusaders. But Red Mist leads his own group of evil supervillains to get revenge, kill Kick-Ass and destroy everything he stands for.",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,./data/superhero/kick_ass_2.jpg
Kickboxer,Kurt Sloane must learn the ancient kick boxing art of Muay Thai in order to avenge his brother.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,./data/sport/kickboxer.jpg
Kicking & Screaming,"Family man Phil Weston, a lifelong victim of his father's competitive nature, takes on the coaching duties of a kids' soccer team, and soon finds that he's also taking on his father's dysfunctional way of relating.",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,./data/sport/kicking___screaming.jpg
Kiki's Delivery Service,"A young witch, on her mandatory year of independent life, finds fitting into a new community difficult while she supports herself by running an air courier service.",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/animation/kiki_s_delivery_service.jpg
Kill Bill: Vol. 1,"After awakening from a four-year coma, a former assassin wreaks vengeance on the team of assassins who betrayed her.",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,./data/action/kill_bill__vol__1.jpg
Kill Bill: Vol. 2,"The Bride continues her quest of vengeance against her former boss and lover Bill, the reclusive bouncer Budd, and the treacherous, one-eyed Elle.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,./data/superhero/kill_bill__vol__2.jpg
Killer Klowns from Outer Space,Aliens who look like clowns come from outer space and terrorize a small town.,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,./data/sci_fi/killer_klowns_from_outer_space.jpg
Killer's Kiss,"Ready to catch a train to his hometown, a washed-up boxer tells us about the strange and twisty events that happened to him the past couple of days.",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/film_noir/killer_s_kiss.jpg
Killers of the Flower Moon,Members of the Osage tribe in the United States are murdered under mysterious circumstances in the 1920s sparking a major F.B.I. investigation involving J. Edgar Hoover.,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,./data/crime/killers_of_the_flower_moon.jpg
Killing Eve,"After a series of events, the lives of a security operative and an assassin become inextricably linked.",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/action/killing_eve.jpg
Kind Lady,"Mary Herries (Ethel Barrymore) has a passion for art and fine furniture. Even though she is getting on in years, she enjoys being around these priceless articles. One day she meets a strange young painter named Harry Springer Elcott (Maurice Evans), who uses his painting skill to enter into her life. Little does she expect that his only interest in her is to covet eve...",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/film_noir/kind_lady.jpg
King Arthur,A demystified take on the tale of King Arthur and the Knights of the Round Table.,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,./data/history/king_arthur.jpg
King Creole,"A troubled youth's singing sets New Orleans rockin'. With a sweet girl to love him and nightclubbers cheering, it seems he will shake off his past and head for the top. But will a mobster and his man-trap moll snare him in a life of crime?",0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,./data/musical/king_creole.jpg
King Kong,"A greedy film producer assembles a team of moviemakers and sets out for the infamous Skull Island, where they find more than just cannibalistic natives.",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,./data/romance/king_kong.jpg
King Richard,A look at how tennis superstars Venus and Serena Williams became who they are after the coaching from their father Richard Williams.,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,./data/biography/king_richard.jpg
King of Thieves,"A true crime movie about a crew of retired crooks who pull off a major heist in London's jewelry district. What starts off as their last criminal hurrah, quickly turns into a brutal nightmare due to greed.",0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,./data/history/king_of_thieves.jpg
King of the Hill,"A straight-laced propane salesman in Arlen, Texas tries to deal with the wacky antics of his family and friends, while also trying to keep his son in line.",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/animation/king_of_the_hill.jpg
Kingdom,A retired MMA fighter turned trainer juggles keeping his mixed martial arts gym running and keeping his family united.,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,./data/sport/kingdom.jpg
Kingdom of Heaven,"Balian of Ibelin travels to Jerusalem during the Crusades of the 12th century, and there he finds himself as the defender of the city and its people.",1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,./data/history/kingdom_of_heaven.jpg
Kingpin,"A star bowler whose career was prematurely ""cut off"" hopes to ride a new prodigy to success and riches.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,./data/sport/kingpin.jpg
Kingsman: The Golden Circle,"After the Kingsman's headquarters are destroyed and the world is held hostage, an allied spy organization in the United States is discovered. These two elite secret agencies must band together to defeat a common enemy.",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,./data/superhero/kingsman__the_golden_circle.jpg
Kingsman: The Secret Service,"A spy organisation recruits a promising street kid into the agency's training program, while a global threat emerges from a twisted tech genius.",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,./data/adventure/kingsman__the_secret_service.jpg
Kinky Boots,"A drag queen comes to the rescue of a man who, after inheriting his father's shoe factory, needs to diversify his product if he wants to keep the business afloat.",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,./data/music/kinky_boots.jpg
Kiss Me Deadly,"A doomed female hitchhiker pulls Mike Hammer into a deadly whirlpool of intrigue, revolving around a mysterious ""great whatsit"".",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,./data/film_noir/kiss_me_deadly.jpg
Kiss Tomorrow Goodbye,"Starting with a violent prison break, clever, ruthless Ralph Cotter corrupts everyone around him.",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,./data/film_noir/kiss_tomorrow_goodbye.jpg
Kiss of Death,Nick Bianco is caught during a botched jewellery heist. The prosecution offer him a more lenient sentence if he squeals on his accomplices but he doesn't roll over on them. Three years into the sentence an event changes his mind.,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/film_noir/kiss_of_death.jpg
Kleo,"After the fall of the Berlin Wall, a former spy killer is set free and embarks on a revenge spree against the people who conspired to betray her.",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/action/kleo.jpg
Knightfall,A look at the final days of the Knights Templar during the 14th century.,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,./data/history/knightfall.jpg
Knives Out,"A detective investigates the death of the patriarch of an eccentric, combative family.",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,./data/comedy/knives_out.jpg
Knock Knock,"A devoted father helps two stranded young women who knock on his door, but his kind gesture turns into a dangerous seduction and a deadly game of cat and mouse.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,./data/drama/knock_knock.jpg
Knock at the Cabin,"While vacationing, a girl and her parents are taken hostage by armed strangers who demand that the family make a choice to avert the apocalypse.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,./data/horror/knock_at_the_cabin.jpg
Knock on Any Door,"An attorney defends a hoodlum of murder, using the oppressiveness of the slums to appeal to the court.",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/film_noir/knock_on_any_door.jpg
Koyaanisqatsi,"A collection of expertly photographed phenomena with no conventional plot. The footage focuses on nature, humanity, and the relationship between them.",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,./data/documentary/koyaanisqatsi.jpg
Kraven the Hunter,Russian immigrant Sergei Kravinoff is on a mission to prove that he is the greatest hunter in the world.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,./data/superhero/kraven_the_hunter.jpg
Kuch Kuch Hota Hai,"During their college years, Anjali was in love with her best-friend Rahul, but he had eyes only for Tina. Years later, Rahul and the now-deceased Tina's eight-year-old daughter attempts to reunite her father and Anjali.",0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,./data/musical/kuch_kuch_hota_hai.jpg
Kung Fu,"A quarter-life crisis causes a young Chinese-American woman, Nicky Shen, to drop out of college and go on a life-changing journey to an isolated monastery in China. But when she returns to find her hometown overrun with crime and corruption, Nicky uses her martial arts skills and Shaolin values to protect her community and bring criminals to justice -- all while searc...",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,./data/adventure/kung_fu.jpg
Kung Fu Panda,"To everyone's surprise, including his own, Po, an overweight, clumsy panda, is chosen as protector of the Valley of Peace. His suitability will soon be tested as the valley's arch-enemy is on his way.",1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/animation/kung_fu_panda.jpg
Kung Fury,"In 1985, Kung Fury, the toughest martial artist cop in Miami, goes back in time to kill the worst criminal of all time - Kung Führer, a.k.a. Adolf Hitler.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,./data/short/kung_fury.jpg
Kuroko's Basketball,"The Teiko Middle School Basketball Team. The school that produced three perfect seasons in a row, with five once-in-a generation players, called ""The Generation of Miracles."" There was another player who all of them respected... A legendary 6th player. An up-and-coming power player, Taiga Kagami, is just back from America. When he comes to Seirin High School, he meets...",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,./data/sport/kuroko_s_basketball.jpg
Kurulus: Osman,"The series will focus on the life of Osman Bey, the son of Ertugrul Gazi and the founder of the Ottoman Empire.",1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,./data/history/kurulus__osman.jpg
La Bamba,Biographical story of the rise from nowhere of early rock and roll singer Ritchie Valens who died at age 17 in a plane crash with Buddy Holly and The Big Bopper.,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,./data/music/la_bamba.jpg
La Brea,"A massive sinkhole mysteriously opens up in Los Angeles, separating part of a family in an unexplainable primeval world, alongside a desperate group of strangers.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,./data/drama/la_brea.jpg
La Jetée,"The story of a man forced to explore his memories in the wake of World War III's devastation, told through still images.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,./data/short/la_jetée.jpg
La La Land,"While navigating their careers in Los Angeles, a pianist and an actress fall in love while attempting to reconcile their aspirations for the future.",0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,./data/music/la_la_land.jpg
La Llorona,"An aging paranoid war criminal, protected by his faithful wife, faces death while being haunted by the ghosts of his past.",0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,./data/war/la_llorona.jpg
La Vie en Rose,"Biopic of the iconic French singer Édith Piaf. Raised by her grandmother in a brothel, she was discovered while singing on a street corner at the age of 19. Despite her success, Piaf's life was filled with tragedy.",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,./data/music/la_vie_en_rose.jpg
La fonte des neiges,"Léo is dragged to a nudist camping resort by his mother. Like most boys at the age of 12 or 13, being nude in public holds little appeal for Léo, who protests by wearing extra layers. Until he meets a certain special girl, who captures his heart and releases his inhibitions.",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,./data/short/la_fonte_des_neiges.jpg
La sagrada família,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/documentary/la_sagrada_família.jpg
Laal Singh Chaddha,"Laal Singh Chaddha, a simple man whose extraordinary journey will fill you with love, warmth, happiness and will also make you laugh.",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,./data/comedy/laal_singh_chaddha.jpg
Labyrinth,Sixteen-year-old Sarah is given thirteen hours to solve a labyrinth and rescue her baby brother Toby when her wish for him to be taken away is granted by the Goblin King Jareth.,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,./data/adventure/labyrinth.jpg
Ladies in Retirement,"The housekeeper to a retired actress tries at the same time to look after her own two emotionally disturbed sisters, with dramatic results.",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/film_noir/ladies_in_retirement.jpg
Lady and the Tramp,The romantic tale of a sheltered uptown Cocker Spaniel dog and a streetwise downtown Mutt.,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,./data/musical/lady_and_the_tramp.jpg
Lady in the Lake,The lady editor of a crime magazine hires Phillip Marlowe to find the wife of her boss. The private detective soon finds himself involved in murder.,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,./data/film_noir/lady_in_the_lake.jpg
Ladybug & Cat Noir: The Movie,"Ladybug & Cat Noir Awakening, is an upcoming animated musical film based on Miraculous: Tales of Ladybug & Cat Noir. It will be released in Fall 2021, or Early 2022.",1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,./data/musical/ladybug___cat_noir__the_movie.jpg
Ladybugs,"To climb the corporate ladder to success, a guy agrees to coach the company's all-girls soccer team with the help of his secret weapon: his fiancee's son.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,./data/sport/ladybugs.jpg
Lagaan: Once Upon a Time in India,The people of a small village in Victorian India stake their future on a game of cricket against their ruthless British rulers.,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,./data/musical/lagaan__once_upon_a_time_in_india.jpg
Lamb,A childless couple discovers a mysterious newborn on their farm in Iceland.,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,./data/fantasy/lamb.jpg
Lamborghini: The Man Behind the Legend,"The life story of Ferruccio Lamborghini, the founder of Lamborghini.",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,./data/sport/lamborghini__the_man_behind_the_legend.jpg
Laramie,"In the 1870s Wyoming Territory, Slim Sherman and his 14-year-old brother Andy try to hang on to their ranch after their father's death.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,./data/western/laramie.jpg
Larceny,"A con man sets out to swindle a widow out of the money she's received to build a memorial to her war-hero husband, but winds up falling in love with her instead.",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/film_noir/larceny.jpg
Last Film Show,"Samay fights heaven and earth to find light. He wants to catch, control, cut and project that light to tell stories. Now to pursue that dream he must leave everything he loves and take a flight to find the light.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/drama/last_film_show.jpg
Last Flag Flying,"Thirty years after they served together in Vietnam, a former Navy Corpsman Larry ""Doc"" Shepherd re-unites with his old buddies, former Marines Sal Nealon and Reverend Richard Mueller, to bury his son, a young Marine killed in the Iraq War.",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,./data/war/last_flag_flying.jpg
Last Flight Home,"In his final days, we discover Eli Timoner and an extraordinary life of wild achievements, tragic loss and most of all, enduring love. LAST FLIGHT HOME shares a stunning verité account of a courageous family confronting life and death.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/documentary/last_flight_home.jpg
